loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.17102826;0.9125;0.21931928;0.9361;0.2402727;0.9284;15;19;20;19
0.15670608;0.925;0.19999917;0.9424;0.22912088;0.9303;15;19;20;19
0.11484158;0.95;0.18388814;0.9436;0.21237473;0.9367;15;19;20;19
0.20928583;0.925;0.19194528;0.9436;0.21152495;0.9359;15;19;20;19
0.42250338;0.875;0.24823076;0.9235;0.27016392;0.9152;15;19;20;19
0.23585673;0.9;0.22342397;0.9358;0.24720313;0.9273;15;19;20;19
0.19663775;0.9375;0.21796148;0.9374;0.2531247;0.9267;15;19;20;19
0.081098124;0.975;0.20314105;0.9385;0.22824346;0.9341;15;19;20;19
0.34544683;0.8875;0.20029736;0.9434;0.23071225;0.9355;15;19;20;19
0.18590856;0.9625;0.20007883;0.9411;0.23038833;0.9329;15;19;20;19
0.41871005;0.9;0.25533405;0.9303;0.28249624;0.9255;15;19;20;18
0.22643006;0.925;0.19671965;0.9449;0.21312827;0.9389;15;19;20;18
0.1355323;0.9625;0.19280925;0.9462;0.20771582;0.9418;15;19;20;18
0.28863674;0.9125;0.18331929;0.9498;0.19624074;0.944;15;19;20;18
0.21559334;0.925;0.20133382;0.942;0.21790981;0.9359;15;19;20;18
0.33332795;0.9125;0.19637251;0.9447;0.22236434;0.9402;15;19;20;18
0.29184777;0.8875;0.21540923;0.9396;0.24918666;0.9334;15;19;20;18
0.15648557;0.95;0.26169774;0.9309;0.28425753;0.9251;15;19;20;18
0.49461594;0.8375;0.20245294;0.9415;0.24143103;0.937;15;19;20;18
0.21628675;0.9375;0.2026364;0.9424;0.24227867;0.9331;15;19;20;18
0.20443442;0.9;0.18931821;0.9453;0.21097723;0.9376;15;19;20;18
0.3238168;0.9125;0.26058084;0.924;0.28135434;0.9189;15;19;20;18
0.40968862;0.8625;0.30352482;0.913;0.33180767;0.9065;15;19;20;18
0.29810637;0.9125;0.32620478;0.9055;0.3533231;0.8968;15;19;20;18
0.32419795;0.8875;0.27657226;0.9186;0.3071206;0.9076;15;19;20;18
0.7948672;0.8125;0.29181308;0.9191;0.3207786;0.9081;15;19;20;18
0.53557104;0.875;0.22686526;0.9345;0.23470971;0.9341;15;19;20;18
0.27748924;0.9125;0.1977644;0.9438;0.21607333;0.9383;15;19;20;18
0.33940235;0.9125;0.22651355;0.9343;0.24460444;0.9302;15;19;20;18
0.17566678;0.9375;0.2016824;0.942;0.22260523;0.9389;15;19;20;18
0.23648448;0.9125;0.19868593;0.942;0.20806123;0.9386;15;19;20;18
0.38867682;0.8875;0.2843179;0.9158;0.3086108;0.9085;15;19;20;18
0.1724231;0.9625;0.20320325;0.9412;0.21457945;0.9388;15;19;20;18
0.17257532;0.925;0.23309639;0.9292;0.2431942;0.9272;15;19;20;18
0.35745323;0.8375;0.18085356;0.9458;0.1873391;0.9472;15;19;20;18
0.23943014;0.925;0.24435952;0.9322;0.25654197;0.9264;15;19;20;18
0.22481585;0.9;0.18434678;0.9456;0.20087038;0.9412;15;19;20;18
0.112512276;0.9625;0.19757248;0.9455;0.23026939;0.9372;15;19;20;18
0.29048935;0.9125;0.20477395;0.9442;0.22588833;0.939;15;19;20;18
0.26887518;0.9375;0.23703718;0.9388;0.2584386;0.9337;15;19;20;18
0.33040914;0.925;0.27802283;0.9197;0.31923184;0.9101;15;19;20;18
0.15795155;0.9375;0.20874898;0.9416;0.22808945;0.9367;15;19;20;18
0.22805294;0.95;0.19463013;0.9448;0.21647881;0.9398;15;19;20;18
0.09985463;0.975;0.21727154;0.9368;0.25246915;0.9279;15;19;20;18
0.2141953;0.95;0.21620259;0.9414;0.23833813;0.935;15;19;20;18
0.11341645;0.9625;0.19886543;0.9426;0.21968602;0.9361;15;19;20;18
0.1761687;0.9375;0.20035765;0.9447;0.23238423;0.938;15;19;20;18
0.2127635;0.9625;0.20690103;0.9398;0.22208555;0.9349;15;19;20;18
0.07540353;0.975;0.22147311;0.939;0.25964037;0.9303;15;19;20;18
0.31083676;0.8875;0.18503894;0.9471;0.21691588;0.9402;15;19;20;18
0.23653516;0.9375;0.20877466;0.9409;0.25143912;0.927;15;19;20;18
0.27523333;0.95;0.22084035;0.937;0.26299694;0.9265;15;19;20;18
0.21449146;0.9375;0.17718315;0.9489;0.20663463;0.9436;15;19;20;18
0.20352852;0.9375;0.22225995;0.9342;0.2588793;0.9254;15;19;20;18
0.22844729;0.925;0.2228579;0.9412;0.23764244;0.9362;15;19;20;18
0.13922855;0.975;0.17339525;0.9503;0.1955972;0.9457;15;19;20;18
0.31428695;0.925;0.2405586;0.936;0.2602669;0.931;15;19;20;18
0.14132425;0.9625;0.19267793;0.9472;0.21806501;0.9421;15;19;20;18
0.2701003;0.9125;0.2071105;0.9446;0.23351626;0.9359;15;19;20;18
0.21111882;0.925;0.1536513;0.9581;0.17655137;0.9532;15;19;20;18
0.107343934;0.975;0.23862913;0.9358;0.28106016;0.9277;15;19;20;18
0.2249231;0.9375;0.19120641;0.9467;0.21143657;0.9424;15;19;20;18
0.19492012;0.95;0.20335977;0.945;0.23210542;0.9379;15;19;20;18
0.17315699;0.9625;0.23284443;0.9364;0.25316098;0.9347;15;19;20;18
0.13805325;0.95;0.24711713;0.9323;0.27851984;0.9251;15;19;20;18
0.19039872;0.975;0.18886255;0.9465;0.20996518;0.9444;15;19;20;18
0.04453482;0.9875;0.18777958;0.948;0.21474305;0.9411;15;19;20;18
0.114262;0.95;0.35269517;0.9113;0.36747187;0.9073;15;19;20;18
0.15030758;0.95;0.18910325;0.9456;0.22149268;0.9367;15;19;20;18
1.93251;0.6625;0.7189408;0.834;0.74183816;0.8296;15;19;20;18
0.28806216;0.9125;0.37456426;0.9022;0.42354965;0.8953;15;19;20;18
0.14852187;0.9625;0.2382355;0.9359;0.2768873;0.9296;15;18;20;18
0.22509623;0.925;0.2702165;0.9301;0.332954;0.9174;15;18;20;18
0.26067168;0.9375;0.20449218;0.9441;0.22589956;0.9359;15;18;20;18
0.18550384;0.95;0.19934233;0.9439;0.22664802;0.9373;15;18;20;18
0.15897384;0.975;0.23374043;0.9354;0.2649002;0.926;15;18;20;18
0.40830907;0.8625;0.2276702;0.9326;0.2740864;0.9256;15;18;20;18
0.14653149;0.95;0.26900405;0.9314;0.29544336;0.9225;15;18;20;18
0.1944199;0.9375;0.2481852;0.9253;0.28540757;0.9202;15;18;20;18
0.2555776;0.9375;0.22119966;0.9392;0.23688085;0.933;15;18;20;18
0.31517816;0.9;0.25754333;0.9331;0.2685607;0.9252;15;18;20;18
0.03832195;0.9875;0.23052542;0.9343;0.26559287;0.9273;15;18;20;18
0.37604323;0.8875;0.2039442;0.9409;0.23353435;0.9387;15;18;20;18
0.1699667;0.9375;0.30896372;0.9144;0.34001827;0.9065;15;18;20;18
0.43667012;0.9125;0.2044649;0.9427;0.21828505;0.9389;15;18;20;18
